time,Azimuth,Pitch,Roll
67.804128,85.017,8.673,1.094
67.804432,84.779,8.817,1.051
67.805116,84.976,8.699,1.080
67.805769,84.972,8.689,1.148
67.807079,85.086,8.655,0.966
67.808022,85.107,8.614,1.138
67.874838,83.771,8.614,1.138
67.935779,83.771,8.614,1.138
67.975442,83.498,8.771,1.149
67.975950,83.626,8.707,1.095
67.976291,83.590,8.731,1.080
67.976647,83.525,8.778,1.037
67.976981,83.545,8.763,1.052
67.977313,83.493,8.794,1.051
67.977684,83.587,8.727,1.107
67.978059,83.694,8.648,1.192
67.978577,83.465,8.787,1.164
68.075150,83.542,8.787,1.164
68.123461,83.542,8.787,1.164
68.154673,83.625,8.743,1.149
68.155086,83.759,8.678,1.093
68.155394,83.623,8.764,1.051
68.155692,83.532,8.827,0.993
68.155916,83.557,8.787,1.121
68.156089,83.419,8.868,1.107
68.156247,83.568,8.798,1.034
68.156431,83.692,8.714,1.107
68.158173,83.653,8.736,1.104
68.274608,82.659,8.736,1.104
68.296018,82.659,8.736,1.104
68.335421,82.537,8.808,1.106
68.335743,82.483,8.850,1.064
68.335952,82.778,8.665,1.107
68.336191,82.673,8.749,1.007
68.336370,82.724,8.706,1.065
68.336572,82.659,8.738,1.094
68.336735,82.495,8.833,1.108
68.336920,82.814,8.646,1.093
68.337080,82.666,8.725,1.135
68.475070,83.635,8.725,1.135
68.475520,83.635,8.725,1.135
68.513631,83.633,8.754,0.995
68.513998,83.610,8.748,1.093
68.514200,83.669,8.709,1.120
68.514515,83.543,8.781,1.121
68.514796,83.594,8.735,1.205
68.515002,83.680,8.705,1.109
68.515228,83.759,8.674,1.036
68.515514,83.615,8.737,1.134
68.515751,83.580,8.774,1.050
68.657448,83.580,8.774,1.050
68.673904,82.549,8.774,1.050
68.694220,82.663,8.703,1.066
68.696148,82.670,8.712,1.007
68.696467,82.530,8.757,1.178
68.696914,82.404,8.840,1.135
68.697122,82.641,8.704,1.121
68.697284,82.431,8.840,1.066
68.697448,82.552,8.769,1.064
68.697628,82.570,8.746,1.121
68.697790,82.574,8.747,1.106
68.838148,82.574,8.747,1.106
68.874934,82.597,8.736,1.094
68.876985,82.378,8.736,1.094
68.878063,82.351,8.746,1.121
68.878476,82.294,8.783,1.107
68.878762,82.499,8.671,1.066
68.878977,82.270,8.787,1.150
68.879512,82.232,8.829,1.065
68.879889,82.494,8.665,1.107
68.880373,82.396,8.707,1.177
68.880808,82.364,8.748,1.079
69.015311,82.364,8.748,1.079
69.057121,82.382,8.727,1.121
69.057453,82.359,8.745,1.105
69.057702,82.326,8.773,1.065
69.057946,82.538,8.642,1.092
69.058115,82.036,8.934,1.108
69.058493,82.338,8.751,1.134
69.058989,82.426,8.705,1.106
69.059257,82.257,8.811,1.078
69.059664,82.492,8.647,1.194
69.075466,83.010,8.647,1.194
69.194560,83.010,8.647,1.194
69.234075,83.007,8.682,1.035
69.234669,82.940,8.715,1.062
69.234942,82.700,8.828,1.180
69.235226,82.790,8.798,1.077
69.235509,82.832,8.785,1.022
69.235719,82.908,8.733,1.063
69.235955,82.803,8.799,1.036
69.236142,82.858,8.743,1.149
69.236361,82.859,8.755,1.092
69.277619,83.599,8.755,1.092
69.376088,83.599,8.755,1.092
69.416025,83.667,8.724,1.051
69.416743,83.535,8.789,1.107
69.417067,83.784,8.659,1.037
69.417746,83.785,8.640,1.134
69.418057,83.647,8.728,1.092
69.418580,83.569,8.778,1.065
69.419751,83.532,8.774,1.191
69.420183,83.656,8.719,1.109
69.420559,83.511,8.814,1.052
69.475007,83.360,8.814,1.052
69.559074,83.360,8.814,1.052
69.595470,83.510,8.728,1.050
69.596019,83.393,8.789,1.079
69.596397,83.409,8.758,1.190
69.596733,83.603,8.662,1.107
69.597102,83.486,8.727,1.121
69.597771,83.725,8.603,1.050
69.598770,83.319,8.827,1.107
69.599703,83.684,8.601,1.179
69.600151,83.612,8.646,1.164
69.674912,84.210,8.646,1.164
69.735004,84.210,8.646,1.164
69.776534,84.104,8.735,1.007
69.776887,83.944,8.799,1.149
69.777165,84.177,8.692,1.020
69.777405,84.226,8.655,1.065
69.777643,84.055,8.761,1.020
69.777904,84.084,8.731,1.091
69.778139,84.151,8.698,1.064
69.778860,84.153,8.691,1.095
69.779148,84.076,8.735,1.092
69.875753,84.958,8.735,1.092
69.915154,84.958,8.735,1.092
69.955777,85.045,8.676,1.136
69.956638,84.992,8.730,1.008
69.957040,84.886,8.769,1.135
69.957446,84.995,8.713,1.094
69.958110,85.032,8.689,1.105
69.958952,84.986,8.721,1.077
69.959615,84.993,8.694,1.207
69.960116,84.854,8.796,1.091
69.960739,85.093,8.658,1.078
70.076350,83.064,8.658,1.078
70.095578,83.064,8.658,1.078
70.134698,82.808,8.799,1.107
70.135003,82.923,8.739,1.078
70.135243,82.848,8.785,1.064
70.135410,82.796,8.815,1.065
70.135603,82.796,8.793,1.165
70.135765,82.866,8.769,1.092
70.135927,82.899,8.741,1.135
70.136513,83.021,8.703,0.981
70.136709,83.047,8.656,1.138
70.278973,83.047,8.656,1.138
70.279460,83.647,8.656,1.138
70.327496,83.524,8.753,0.993
70.328007,83.521,8.752,1.009
70.328338,83.500,8.750,1.079
70.328763,83.306,8.865,1.051
70.329066,83.484,8.762,1.065
70.329400,83.451,8.767,1.135
70.329696,83.499,8.748,1.093
70.330028,83.547,8.721,1.092
70.331364,83.503,8.749,1.077
70.455347,83.503,8.749,1.077
70.476878,85.045,8.749,1.077
70.497662,85.002,8.760,1.152
70.498223,85.032,8.747,1.134
70.499939,85.102,8.723,1.035
70.500464,85.047,8.731,1.176
70.507559,84.960,8.795,1.092
70.511402,85.032,8.751,1.106
70.514532,85.183,8.670,1.078
70.515366,85.175,8.660,1.164
70.516040,85.066,8.730,1.121
70.635434,85.066,8.730,1.121
70.676580,85.007,8.751,1.191
70.677170,82.499,8.751,1.191
70.677529,82.574,8.738,1.051
70.677884,82.492,8.745,1.235
70.678173,82.581,8.725,1.092
70.678937,82.464,8.792,1.094
70.679291,82.493,8.776,1.093
70.679486,82.603,8.721,1.052
70.679896,82.541,8.748,1.093
70.680114,82.489,8.781,1.078
70.815487,82.489,8.781,1.078
70.854665,82.721,8.645,1.094
70.855099,82.636,8.697,1.080
70.855390,82.622,8.702,1.093
70.855656,82.380,8.843,1.079
70.855928,82.488,8.787,1.050
70.858685,82.528,8.770,1.023
70.858975,82.470,8.792,1.079
70.859167,82.523,8.734,1.207
70.859350,82.380,8.840,1.094
70.875587,81.838,8.840,1.094
70.996118,81.838,8.840,1.094
71.037454,81.901,8.819,1.023
71.038222,82.012,8.725,1.149
71.039146,81.814,8.832,1.191
71.039799,81.923,8.800,1.049
71.040108,82.170,8.632,1.149
71.040652,82.166,8.648,1.091
71.041133,81.707,8.877,1.262
71.041427,82.121,8.658,1.163
71.041919,81.883,8.820,1.064
71.073592,82.167,8.820,1.064
71.175602,82.167,8.820,1.064
71.215689,82.386,8.698,1.035
71.216496,82.228,8.784,1.066
71.217002,82.317,8.722,1.108
71.217301,82.255,8.771,1.050
71.218629,82.380,8.686,1.107
71.219097,82.254,8.759,1.107
71.219701,82.358,8.692,1.136
71.220046,82.364,8.711,1.037
71.220285,82.148,8.831,1.065
71.273964,82.124,8.831,1.065
71.354520,82.124,8.831,1.065
71.396081,82.229,8.765,1.078
71.396586,82.214,8.754,1.165
71.396816,82.187,8.796,1.051
71.396943,82.312,8.717,1.066
71.397218,82.180,8.803,1.036
71.397345,82.174,8.798,1.077
71.397631,82.262,8.735,1.120
71.397979,82.436,8.630,1.121
71.398137,82.188,8.783,1.107
71.476085,83.707,8.783,1.107
71.534687,83.707,8.783,1.107
71.575617,83.742,8.754,1.151
71.575946,83.656,8.806,1.134
71.576209,83.806,8.732,1.079
71.576503,83.893,8.685,1.066
71.576749,83.788,8.739,1.092
71.577017,83.758,8.765,1.049
71.577258,83.861,8.698,1.092
71.577528,83.709,8.773,1.150
71.578196,83.739,8.756,1.151
71.673425,84.201,8.756,1.151
71.715388,84.201,8.756,1.151
71.753887,84.011,8.869,1.134
71.754642,84.296,8.697,1.177
71.754980,84.304,8.701,1.133
71.755352,84.353,8.694,1.021
71.755603,84.339,8.683,1.122
71.755848,84.286,8.719,1.091
71.756112,84.208,8.758,1.119
71.756350,84.158,8.784,1.137
71.756606,84.068,8.833,1.150
71.872611,82.827,8.833,1.150
71.895849,82.827,8.833,1.150
71.934551,82.862,8.818,1.124
71.935159,83.013,8.746,1.050
71.935974,83.037,8.710,1.151
71.936402,83.114,8.672,1.121
71.936825,82.945,8.788,1.035
71.937138,82.991,8.747,1.106
71.937423,82.959,8.778,1.048
71.937736,83.127,8.679,1.051
71.938589,83.034,8.716,1.135
72.075197,83.111,8.716,1.135
72.075651,83.111,8.716,1.135
72.114785,83.082,8.745,1.077
72.115736,82.933,8.821,1.119
72.116168,83.057,8.752,1.108
72.116693,83.161,8.693,1.106
72.117012,83.022,8.767,1.135
72.117369,83.005,8.785,1.093
72.117669,83.055,8.760,1.079
72.117965,83.184,8.677,1.120
72.118437,83.230,8.656,1.092
72.255698,83.230,8.656,1.092
72.272551,82.905,8.656,1.092
72.296543,82.754,8.728,1.147
72.296913,82.768,8.744,1.036
72.297128,82.592,8.800,1.233
72.297315,82.616,8.795,1.195
72.297531,82.739,8.745,1.109
72.298001,82.728,8.757,1.079
72.298392,82.755,8.739,1.092
72.298660,82.582,8.838,1.078
72.298877,82.813,8.713,1.066
72.435193,82.813,8.713,1.066
72.473230,82.832,8.708,1.037
72.473500,82.977,8.708,1.037
72.473651,82.918,8.725,1.121
72.473812,82.971,8.710,1.049
72.473953,83.021,8.654,1.177
72.474090,82.918,8.737,1.064
72.474359,82.878,8.754,1.094
72.474539,82.976,8.694,1.108
72.474717,82.997,8.688,1.079
72.475143,82.737,8.806,1.234
72.615171,82.737,8.806,1.234
72.654470,83.037,8.663,1.089
72.654860,82.899,8.739,1.106
72.655127,82.933,8.722,1.094
72.657051,82.874,8.775,1.006
72.657390,82.874,8.748,1.136
72.657602,82.785,8.799,1.135
72.658044,82.980,8.707,1.035
72.658438,82.858,8.751,1.163
72.658676,82.832,8.778,1.108
72.675311,83.102,8.778,1.108
72.799323,83.102,8.778,1.108
72.833973,83.122,8.755,1.163
72.834439,83.164,8.754,1.051
72.834634,83.154,8.768,1.009
72.834765,83.307,8.670,1.064
72.834929,83.181,8.733,1.109
72.835038,83.015,8.824,1.121
72.835430,83.270,8.683,1.108
72.835599,83.077,8.786,1.137
72.835705,83.161,8.741,1.121
72.873225,83.964,8.741,1.121
72.974810,83.964,8.741,1.121
73.015226,83.878,8.796,1.094
73.015711,83.815,8.821,1.151
73.016097,84.089,8.667,1.136
73.016385,83.936,8.768,1.066
73.016663,83.995,8.734,1.065
73.016962,84.002,8.738,1.023
73.017244,83.992,8.725,1.121
73.017537,84.090,8.676,1.079
73.017811,84.095,8.666,1.120
73.074458,83.393,8.666,1.120
73.157705,83.393,8.666,1.120
73.193544,83.292,8.719,1.148
73.193885,83.256,8.766,1.023
73.194072,83.237,8.766,1.076
73.194412,83.183,8.800,1.066
73.194705,83.209,8.803,0.981
73.194923,83.414,8.659,1.091
73.199001,83.278,8.750,1.037
73.199351,83.229,8.762,1.122
73.199627,83.399,8.668,1.092
73.273683,83.772,8.668,1.092
73.334486,83.772,8.668,1.092
73.373204,83.604,8.756,1.137
73.373526,83.500,8.816,1.138
73.373720,83.764,8.675,1.080
73.373848,83.646,8.726,1.165
73.373987,83.683,8.728,1.050
73.374113,83.570,8.787,1.079
73.374433,83.695,8.693,1.191
73.374583,83.562,8.798,1.048
73.374707,83.572,8.781,1.106
73.473298,82.770,8.781,1.106
73.517172,82.770,8.781,1.106
73.552902,82.856,8.740,1.066
73.554601,82.859,8.757,0.981
73.555224,82.826,8.757,1.064
73.555559,82.935,8.704,1.022
73.555716,82.902,8.723,1.021
73.555888,82.772,8.785,1.079
73.556027,82.964,8.656,1.177
73.556177,82.744,8.789,1.136
73.556311,82.915,8.704,1.079
73.674949,82.719,8.704,1.079
73.694026,82.719,8.704,1.079
73.737421,82.828,8.647,1.050
73.737776,82.641,8.753,1.064
73.738029,82.658,8.755,1.007
73.738686,82.656,8.732,1.121
73.739012,82.674,8.728,1.092
73.739623,82.693,8.735,1.007
73.739973,82.750,8.696,1.035
73.740238,82.619,8.763,1.077
73.740520,82.503,8.824,1.107
73.873410,83.256,8.824,1.107
73.873544,83.256,8.824,1.107
73.913284,83.494,8.696,1.064
73.914059,83.438,8.728,1.064
73.914747,83.353,8.783,1.036
73.915130,83.516,8.697,0.994
73.915420,83.440,8.730,1.050
73.915649,83.498,8.682,1.120
73.915863,83.451,8.720,1.065
73.916111,83.569,8.647,1.089
73.916318,83.349,8.785,1.036
74.055830,83.349,8.785,1.036
74.073712,83.663,8.785,1.036
74.094626,83.630,8.782,1.151
74.094984,83.750,8.728,1.064
74.095250,83.619,8.809,1.050
74.095558,83.627,8.789,1.122
74.095801,83.707,8.739,1.135
74.096185,83.822,8.707,0.951
74.096735,83.884,8.662,0.992
74.096997,83.717,8.731,1.148
74.097317,83.623,8.803,1.065
74.239039,83.623,8.803,1.065
74.273926,83.836,8.682,1.035
74.275125,84.108,8.682,1.035
74.275383,83.921,8.784,1.066
74.275554,83.855,8.826,1.048
74.275718,83.949,8.752,1.151
74.275895,84.118,8.668,1.078
74.276057,83.859,8.798,1.180
74.276508,84.204,8.626,1.035
74.276679,83.841,8.833,1.051
74.276857,84.017,8.705,1.191
74.414130,84.017,8.705,1.191
74.454182,84.085,8.665,1.191
74.454938,84.063,8.705,1.049
74.455267,83.860,8.817,1.079
74.456125,84.078,8.710,0.978
74.456485,83.952,8.764,1.079
74.456782,83.955,8.762,1.079
74.457102,83.878,8.795,1.138
74.457383,84.001,8.719,1.166
74.457719,83.934,8.771,1.093
74.477053,83.046,8.771,1.093
74.594858,83.046,8.771,1.093
74.636361,83.173,8.707,1.049
74.636943,83.193,8.675,1.151
74.637466,83.103,8.741,1.078
74.637831,83.187,8.702,1.036
74.638593,83.035,8.778,1.094
74.639068,83.153,8.709,1.095
74.639511,83.269,8.638,1.120
74.639874,83.083,8.756,1.062
74.640211,83.083,8.750,1.094
74.676007,83.484,8.750,1.094
74.775103,83.484,8.750,1.094
74.813950,83.447,8.780,1.051
74.814494,83.448,8.782,1.037
74.814926,83.474,8.762,1.065
74.815222,83.491,8.761,1.020
74.815664,83.432,8.795,1.021
74.815984,83.403,8.798,1.091
74.816243,83.458,8.759,1.121
74.816543,83.473,8.745,1.150
74.816806,83.562,8.705,1.091
74.875382,83.842,8.705,1.091
74.954927,83.842,8.705,1.091
74.994538,83.743,8.769,1.064
74.994873,83.884,8.692,1.035
74.995041,83.784,8.725,1.163
74.995182,83.861,8.705,1.035
74.995358,83.799,8.727,1.107
74.995505,83.849,8.704,1.075
74.995674,83.730,8.766,1.119
74.995871,83.857,8.688,1.135
74.996050,83.772,8.763,1.010
75.073899,84.262,8.763,1.010
75.135943,84.262,8.763,1.010
75.173073,84.307,8.736,1.008
75.173285,84.333,8.703,1.105
75.173470,84.257,8.745,1.123
75.173581,84.340,8.701,1.094
75.174399,84.300,8.709,1.177
75.174662,84.197,8.778,1.136
75.174804,84.113,8.819,1.179
75.174959,84.315,8.716,1.093
75.175092,84.361,8.689,1.091
75.272492,82.711,8.689,1.091
75.314367,82.711,8.689,1.091
75.354907,82.633,8.737,1.078
75.355434,82.715,8.681,1.118
75.355713,82.617,8.747,1.077
75.356016,82.666,8.708,1.122
75.356283,82.732,8.673,1.109
75.356542,82.663,8.719,1.081
75.356712,82.836,8.640,0.978
75.356882,82.764,8.652,1.120
75.359703,82.651,8.736,1.033
75.478202,83.340,8.736,1.033
75.495781,83.340,8.736,1.033
75.532998,83.393,8.700,1.064
75.533306,83.350,8.728,1.050
75.533535,83.247,8.786,1.052
75.533739,83.323,8.720,1.164
75.533954,83.184,8.805,1.136
75.534136,83.451,8.672,1.036
75.534438,83.316,8.755,1.007
75.534635,83.219,8.809,1.021
75.534818,83.450,8.667,1.065
75.675944,83.450,8.667,1.065
75.676402,84.026,8.667,1.065
75.714677,83.874,8.750,1.090
75.715152,83.980,8.685,1.108
75.715455,83.784,8.799,1.107
75.715699,83.950,8.711,1.065
75.715936,83.717,8.841,1.093
75.716218,83.722,8.843,1.065
75.716446,83.864,8.752,1.108
75.717867,83.839,8.767,1.106
75.718599,83.903,8.730,1.107
75.857750,83.903,8.730,1.107
75.873485,84.116,8.730,1.107
75.894123,83.951,8.827,1.093
75.894749,83.964,8.836,1.009
75.895025,84.168,8.700,1.107
75.895635,84.045,8.776,1.079
75.895913,84.252,8.655,1.090
75.896406,84.167,8.725,0.977
75.898211,84.103,8.748,1.051
75.900540,84.036,8.781,1.078
75.901627,84.112,8.732,1.107
76.034545,84.112,8.732,1.107
76.075576,84.119,8.734,1.076
76.076093,84.335,8.734,1.076
76.076627,84.380,8.718,1.022
76.076912,84.397,8.709,1.023
76.077349,84.119,8.852,1.107
76.077621,84.389,8.698,1.106
76.077924,84.129,8.844,1.120
76.078179,84.213,8.812,1.034
76.078588,84.160,8.828,1.109
76.078905,84.223,8.806,1.037
76.213773,84.223,8.806,1.037
76.253374,84.344,8.718,1.136
76.253858,84.210,8.795,1.135
76.254213,84.290,8.743,1.164
76.255054,84.313,8.749,1.063
76.255403,84.344,8.721,1.120
76.255770,84.331,8.729,1.119
76.256396,84.305,8.756,1.048
76.256773,84.144,8.833,1.132
76.257064,84.212,8.799,1.107
76.274776,81.544,8.799,1.107
76.395611,81.544,8.799,1.107
76.434835,81.710,8.721,1.021
76.435898,81.622,8.753,1.106
76.436632,81.711,8.707,1.077
76.437340,81.683,8.710,1.136
76.437886,81.795,8.648,1.119
76.438224,81.614,8.768,1.062
76.438817,81.645,8.730,1.149
76.439032,81.594,8.766,1.122
76.439506,81.491,8.817,1.164
76.476506,83.535,8.817,1.164
76.576067,83.535,8.817,1.164
76.616783,83.828,8.667,1.065
76.617407,83.466,8.855,1.176
76.617815,83.550,8.806,1.177
76.618138,83.626,8.779,1.092
76.618643,83.765,8.703,1.066
76.619062,83.532,8.836,1.078
76.619412,83.560,8.828,1.038
76.619719,83.681,8.741,1.121
76.620011,83.594,8.781,1.177
76.677584,83.862,8.781,1.177
76.753989,83.862,8.781,1.177
76.794084,83.897,8.787,1.036
76.794620,83.973,8.742,1.050
76.796665,83.971,8.732,1.107
76.797992,83.920,8.753,1.149
76.801657,84.002,8.695,1.205
76.802150,84.002,8.717,1.091
76.802598,83.991,8.736,1.023
76.802949,84.083,8.670,1.092
76.803242,83.955,8.744,1.093
76.875756,83.653,8.744,1.093
76.934104,83.653,8.744,1.093
76.976019,83.637,8.744,1.134
76.976316,83.623,8.747,1.166
76.976468,83.560,8.785,1.149
76.976594,83.679,8.726,1.105
76.976752,83.573,8.798,1.048
76.977089,83.581,8.790,1.063
76.977275,83.610,8.768,1.094
76.977402,83.729,8.687,1.162
76.977548,83.774,8.675,1.091
77.073770,82.840,8.675,1.091
77.114085,82.840,8.675,1.091
77.152823,82.706,8.765,1.035
77.154597,82.568,8.827,1.121
77.155520,82.829,8.690,1.050
77.155924,82.837,8.683,1.065
77.156690,82.769,8.726,1.050
77.157044,82.700,8.750,1.122
77.157344,82.597,8.804,1.148
77.157991,82.605,8.808,1.106
77.158544,82.845,8.675,1.077
77.276267,82.849,8.675,1.077
77.295997,82.849,8.675,1.077
77.335843,82.570,8.809,1.208
77.336247,82.540,8.823,1.222
77.336532,82.704,8.760,1.079
77.336846,82.641,8.799,1.064
77.337126,82.730,8.763,0.992
77.337460,82.704,8.771,1.022
77.337759,82.795,8.719,1.020
77.338559,82.667,8.781,1.078
77.338923,82.711,8.734,1.178
77.475352,82.711,8.734,1.178
77.475906,84.009,8.734,1.178
77.513061,83.956,8.781,1.092
77.513535,83.905,8.810,1.094
77.513982,83.950,8.773,1.150
77.514797,84.170,8.648,1.148
77.516319,84.022,8.740,1.105
77.516633,83.999,8.764,1.051
77.516960,84.138,8.660,1.178
77.517237,83.882,8.818,1.120
77.517511,83.978,8.757,1.149
77.653839,83.978,8.757,1.149
77.672886,82.036,8.757,1.149
77.694198,82.133,8.727,1.037
77.695213,81.903,8.831,1.164
77.695663,82.148,8.708,1.079
77.695958,82.058,8.757,1.093
77.696536,82.154,8.705,1.077
77.696919,82.122,8.718,1.104
77.697451,82.086,8.748,1.065
77.698036,82.132,8.721,1.063
77.698484,82.150,8.704,1.093
77.835435,82.150,8.704,1.093
77.877780,82.151,8.707,1.077
77.878968,85.113,8.707,1.077
77.879503,84.966,8.789,1.093
77.879851,84.952,8.795,1.106
77.880578,85.191,8.672,1.022
77.880925,85.023,8.744,1.162
77.881541,85.101,8.707,1.120
77.881938,85.158,8.684,1.064
77.882390,85.049,8.734,1.136
77.882757,85.113,8.705,1.091
78.016646,85.113,8.705,1.091
78.053798,84.985,8.775,1.107
78.054572,84.977,8.778,1.122
78.055068,85.220,8.641,1.104
78.055323,85.045,8.741,1.107
78.055727,85.124,8.697,1.104
78.056479,85.013,8.757,1.121
78.056998,85.008,8.743,1.220
78.057465,85.119,8.701,1.094
78.057781,85.174,8.680,1.035
78.076668,81.690,8.680,1.035
78.194492,81.690,8.680,1.035
78.233878,81.500,8.765,1.149
78.234724,81.537,8.760,1.079
78.235227,81.502,8.780,1.080
78.235654,81.615,8.720,1.051
78.236098,81.671,8.677,1.091
78.236349,81.537,8.764,1.062
78.236766,81.532,8.763,1.077
78.237141,81.513,8.764,1.122
78.237378,81.502,8.784,1.062
78.273473,83.754,8.784,1.062
78.373191,83.754,8.784,1.062
78.416038,83.778,8.767,1.078
78.416345,83.925,8.684,1.064
78.417219,83.795,8.760,1.065
78.417443,83.785,8.763,1.077
78.417611,83.880,8.707,1.077
78.417810,83.773,8.767,1.092
78.417952,84.051,8.608,1.077
78.418115,83.817,8.738,1.108
78.418865,83.999,8.614,1.206
78.472282,83.468,8.614,1.206
78.554218,83.468,8.614,1.206
78.593988,83.150,8.813,1.135
78.594695,83.069,8.881,1.034
78.594984,83.283,8.729,1.164
78.595307,83.252,8.782,0.995
78.595552,83.269,8.761,1.052
78.595829,83.271,8.763,1.035
78.596062,83.243,8.765,1.106
78.596276,83.337,8.716,1.079
78.596526,83.245,8.769,1.078
78.674696,83.921,8.769,1.078
78.736243,83.921,8.769,1.078
78.772945,84.026,8.695,1.134
78.773515,84.156,8.621,1.121
78.774008,84.148,8.623,1.136
78.774748,84.037,8.700,1.078
78.775017,83.998,8.718,1.104
78.775168,84.002,8.723,1.064
78.775328,83.792,8.829,1.164
78.775476,83.904,8.759,1.178
78.775615,83.957,8.750,1.065
78.871847,84.359,8.750,1.065
78.916050,84.359,8.750,1.065
78.952972,84.299,8.768,1.151
78.953224,84.324,8.759,1.121
78.953456,84.392,8.721,1.120
78.953569,84.549,8.640,1.078
78.953672,84.268,8.781,1.177
78.954013,84.251,8.792,1.167
78.954371,84.357,8.749,1.077
78.954563,84.415,8.703,1.148
78.954676,84.345,8.759,1.063
79.073620,84.573,8.759,1.063
79.095479,84.573,8.759,1.063
79.133799,84.486,8.821,0.993
79.135139,84.638,8.708,1.136
79.135786,84.621,8.716,1.149
79.136045,84.675,8.705,1.035
79.136218,84.684,8.683,1.136
79.136517,84.655,8.717,1.034
79.136801,84.594,8.717,1.225
79.136973,84.764,8.640,1.120
79.137219,84.568,8.726,1.260
79.274886,84.924,8.726,1.260
79.276969,84.924,8.726,1.260
79.317366,84.901,8.753,1.177
79.318122,84.923,8.757,1.079
79.318597,84.882,8.778,1.094
79.319209,84.921,8.747,1.148
79.319500,85.123,8.637,1.136
79.319802,84.892,8.770,1.105
79.320042,84.882,8.791,1.021
79.320527,84.969,8.732,1.079
79.320934,84.893,8.759,1.164
79.453540,84.893,8.759,1.164
79.472892,83.215,8.759,1.164
79.495469,83.331,8.693,1.162
79.495925,83.438,8.640,1.120
79.496228,83.195,8.792,1.065
79.496486,83.445,8.644,1.078
79.497144,83.297,8.724,1.104
79.497421,83.183,8.804,1.035
79.497792,83.347,8.710,1.035
79.498049,83.324,8.703,1.134
79.498442,83.304,8.715,1.133
79.636412,83.304,8.715,1.133
79.673316,83.465,8.633,1.079
79.673770,83.401,8.633,1.079
79.674076,83.221,8.738,1.065
79.674621,83.146,8.768,1.133
79.674932,83.215,8.751,1.021
79.675518,83.125,8.785,1.107
79.675849,83.178,8.761,1.077
79.676119,83.260,8.714,1.078
79.676399,83.252,8.718,1.079
79.676651,83.150,8.785,1.036
79.814210,83.150,8.785,1.036
79.851585,83.165,8.759,1.121
79.852499,83.210,8.748,1.051
79.852694,83.342,8.660,1.107
79.852805,83.154,8.783,1.036
79.852929,83.186,8.744,1.134
79.853034,83.329,8.671,1.091
79.853134,83.203,8.744,1.093
79.853289,83.289,8.700,1.064
79.853391,83.160,8.759,1.136
79.872949,84.714,8.759,1.136
79.993520,84.714,8.759,1.136
80.033993,84.746,8.745,1.119
80.034710,84.701,8.765,1.149
80.035439,84.750,8.745,1.105
80.035854,84.591,8.838,1.078
80.036144,84.776,8.735,1.077
80.036471,84.548,8.852,1.135
80.036740,84.767,8.725,1.163
80.038820,84.751,8.739,1.135
80.039790,84.586,8.836,1.106
80.071883,83.717,8.836,1.106
80.173739,83.717,8.836,1.106
80.215677,83.743,8.830,1.063
80.216150,83.964,8.704,1.047
80.216432,83.861,8.750,1.122
80.217017,83.871,8.758,1.050
80.217653,83.881,8.733,1.148
80.217984,83.721,8.845,1.051
80.218583,83.898,8.729,1.119
80.219220,83.892,8.728,1.137
80.219604,83.961,8.700,1.078
80.275621,84.354,8.700,1.078
80.353666,84.354,8.700,1.078
80.393314,84.244,8.754,1.133
80.393581,84.368,8.682,1.134
80.393759,84.210,8.779,1.106
80.393889,84.362,8.698,1.064
80.394010,84.345,8.700,1.107
80.394143,84.115,8.829,1.136
80.394785,84.488,8.622,1.077
80.395088,84.390,8.682,1.064
80.395222,84.170,8.802,1.106
80.472878,85.428,8.802,1.106
80.533202,85.428,8.802,1.106
80.573117,85.413,8.808,1.121
80.573690,85.417,8.808,1.106
80.574083,85.407,8.805,1.161
80.574470,85.450,8.791,1.090
80.574930,85.463,8.786,1.077
80.575136,85.472,8.769,1.149
80.575348,85.417,8.808,1.106
80.575708,85.438,8.808,1.037
80.576183,85.711,8.634,1.119
80.671890,85.152,8.634,1.119
80.713748,85.152,8.634,1.119
80.751896,84.899,8.801,0.994
80.752022,84.977,8.744,1.064
80.752114,84.889,8.792,1.079
80.752297,85.739,8.302,1.085
80.752485,84.174,9.332,0.424
80.752651,84.984,8.762,0.937
80.752823,85.057,8.705,1.020
80.752959,84.940,8.753,1.135
80.753045,84.827,8.818,1.134
80.871251,83.264,8.818,1.134
80.892452,83.264,8.818,1.134
80.931599,83.459,8.712,1.106
80.931722,83.301,8.797,1.135
80.931850,83.293,8.825,1.022
80.931958,83.423,8.721,1.162
80.932062,83.470,8.696,1.151
80.932204,83.425,8.745,1.038
80.932304,83.268,8.825,1.092
80.932417,83.511,8.682,1.106
80.932518,83.376,8.777,1.021
81.072683,83.376,8.777,1.021
81.072803,83.584,8.777,1.021
81.111852,83.449,8.848,1.049
81.112001,83.541,8.790,1.077
81.112364,83.928,8.584,1.005
81.112555,83.555,8.794,1.019
81.112673,83.527,8.807,1.035
81.112775,83.662,8.724,1.062
81.112888,83.590,8.765,1.064
81.112988,83.649,8.709,1.177
81.113098,83.714,8.670,1.191
81.252548,83.714,8.670,1.191
81.272257,83.361,8.670,1.191
